	Position	Z_Score	Termseq_Depth	Strand	Condition	Replicate
615329	615330	6.079530473754018	7154	+	Vancomycin	1
615954	615955	0.25478882355271415	17	+	Vancomycin	1
616551	616552	0.25991316454617314	6	+	Vancomycin	1
618425	618426	7.995424598557926	9039	+	Vancomycin	1
619815	619816	1.6204762585132793	2014	+	Vancomycin	1
620720	620721	0.4758703667908233	732	+	Vancomycin	1
621777	621778	0.28680439191707935	0	+	Vancomycin	1
622538	622539	0.3381739339374972	2	+	Vancomycin	1
623648	623649	0.5992118652452829	74	+	Vancomycin	1
624222	624223	8.259779853601087	684	+	Vancomycin	1
625288	625289	0.32531054882901506	0	+	Vancomycin	1
627392	627393	7.19027251180008	64	+	Vancomycin	1
628348	628349	1.4223732192010914	21	+	Vancomycin	1
629505	629506	1.5763028065898355	24	+	Vancomycin	1
630438	630439	1.5194670473804934	23	+	Vancomycin	1
631876	631877	3.373069824913382	39	+	Vancomycin	1
633711	633712	0.5746128081304577	36	+	Vancomycin	1
634347	634348	0.4790699259575922	4	+	Vancomycin	1
634969	634970	0.4615887582828878	5	+	Vancomycin	1
635695	635696	6.314820403213474	272	+	Vancomycin	1
637319	637320	5.205004027241619	229	+	Vancomycin	1
638655	638656	0.48272346177571746	0	+	Vancomycin	1
640728	640729	0.5870183938778295	2	+	Vancomycin	1
641678	641679	0.20154664992566837	0	+	Vancomycin	1
642803	642804	0.241970946848284	228	+	Vancomycin	1
643372	643373	8.14755070492267	4026	+	Vancomycin	1
644734	644735	0.7301042721661132	494	+	Vancomycin	1
646049	646050	7.809682901426361	1167	+	Vancomycin	1
646745	646746	0.34939436763114645	0	+	Vancomycin	1
648759	648760	4.57643262804465	60	+	Vancomycin	1
649494	649495	2.0683881275450906	34	+	Vancomycin	1
650683	650684	1.0368699201233302	0	+	Vancomycin	1
652180	652181	0.6227525568431322	5	+	Vancomycin	1
653200	653201	0.6602924184580394	408	+	Vancomycin	1
654745	654746	2.206173372604144	3942	+	Vancomycin	1
655659	655660	0.21219050156900887	0	+	Vancomycin	1
656458	656459	7.755303253354052	12984	+	Vancomycin	1
659413	659414	8.178898462375672	4047	+	Vancomycin	1
660288	660289	0.3800071764439089	290	+	Vancomycin	1
662998	662999	5.531153861026913	447	+	Vancomycin	1
665378	665379	0.4462398903005677	0	+	Vancomycin	1
666200	666201	0.7369613569117678	4	+	Vancomycin	1
666997	666998	5.640923949938509	149	+	Vancomycin	1
668592	668593	0.9087617524994803	45	+	Vancomycin	1
670045	670046	1.8575124822907916	41	+	Vancomycin	1
671845	671846	4.556788567177155	65	+	Vancomycin	1
675513	675514	8.14564509019035	208	+	Vancomycin	1
676245	676246	0.6639568174141236	9	+	Vancomycin	1
677554	677555	0.20113639097204103	5	+	Vancomycin	1
678464	678465	0.19039082183590222	11	+	Vancomycin	1
679070	679071	8.254652655337768	3243	+	Vancomycin	1
680875	680876	0.20134293430013814	26	+	Vancomycin	1
681688	681689	8.291284388705998	3749	+	Vancomycin	1
683229	683230	0.2482885032173859	1	+	Vancomycin	1
684512	684513	0.4647928020885095	173	+	Vancomycin	1
685481	685482	7.671864760118224	1990	+	Vancomycin	1
686563	686564	0.2959066162296224	0	+	Vancomycin	1
687770	687771	2.675482937927105	732	+	Vancomycin	1
688455	688456	0.42379028006847713	9	+	Vancomycin	1
691049	691050	7.341190564846965	1682	+	Vancomycin	1
691931	691932	1.9929872653366665	526	+	Vancomycin	1
692930	692931	0.4742513927575868	193	+	Vancomycin	1
694417	694418	0.5748475249926418	0	+	Vancomycin	1
695100	695101	0.5631706272105316	0	+	Vancomycin	1
696946	696947	4.606629725360232	867	+	Vancomycin	1
698393	698394	0.6112716667839702	7	+	Vancomycin	1
699987	699988	1.0885531092909075	6	+	Vancomycin	1
701228	701229	0.6217545628590968	4	+	Vancomycin	1
702670	702671	6.295437741848137	314	+	Vancomycin	1
704197	704198	0.6767656063310218	62	+	Vancomycin	1
704988	704989	4.803869915883733	266	+	Vancomycin	1
705811	705812	4.8357235921781845	195	+	Vancomycin	1
706657	706658	0.4863116582640353	0	+	Vancomycin	1
709155	709156	4.440353556864207	299	+	Vancomycin	1
710419	710420	0.4209037254372033	5	+	Vancomycin	1
710992	710993	2.811857506940119	451	+	Vancomycin	1
712349	712350	1.3406463642770676	233	+	Vancomycin	1
712985	712986	7.467136306742736	1084	+	Vancomycin	1
713741	713742	0.32714894753506346	1	+	Vancomycin	1
714516	714517	0.30603565574794783	4	+	Vancomycin	1
715756	715757	1.3155549136559883	289	+	Vancomycin	1
716755	716756	0.34354496616302055	1	+	Vancomycin	1
717474	717475	3.420407765928059	1544	+	Vancomycin	1
718501	718502	0.22277715228028108	41	+	Vancomycin	1
719353	719354	5.247217966037868	3272	+	Vancomycin	1
720897	720898	6.052081176885758	3651	+	Vancomycin	1
722301	722302	1.9356637619030521	961	+	Vancomycin	1
723460	723461	1.923307945746575	285	+	Vancomycin	1
724318	724319	0.3296343010305786	1	+	Vancomycin	1
725349	725350	4.860560690985032	378	+	Vancomycin	1
726651	726652	0.30672221225725255	7	+	Vancomycin	1
728200	728201	5.9368581793559745	1987	+	Vancomycin	1
729704	729705	6.21879900562024	2106	+	Vancomycin	1
731629	731630	2.0165531948681172	517	+	Vancomycin	1
732274	732275	1.564957285252985	124	+	Vancomycin	1
733062	733063	0.3154981933026519	6	+	Vancomycin	1
733866	733867	0.32514175236061715	6	+	Vancomycin	1
735062	735063	8.288412147214466	993	+	Vancomycin	1
736110	736111	0.30899708435167267	5	+	Vancomycin	1
737892	737893	1.6849331543668247	496	+	Vancomycin	1
740239	740240	9.025307105557166	2300	+	Vancomycin	1
741381	741382	0.4016374433193473	182	+	Vancomycin	1
743139	743140	3.793429220398929	158	+	Vancomycin	1
744721	744722	0.9244875690352522	3	+	Vancomycin	1
745964	745965	1.1563280887101886	90	+	Vancomycin	1
746821	746822	0.7764144474347737	71	+	Vancomycin	1
747368	747369	4.7252222783826445	462	+	Vancomycin	1
748550	748551	0.4320537544953227	6	+	Vancomycin	1
749685	749686	2.4903906563003284	642	+	Vancomycin	1
751394	751395	5.205722016283688	1826	+	Vancomycin	1
752135	752136	0.30166688729647445	0	+	Vancomycin	1
753590	753591	6.152710745489386	2097	+	Vancomycin	1
754425	754426	0.4324838664028346	163	+	Vancomycin	1
755068	755069	0.219301466165088	1	+	Vancomycin	1
756144	756145	0.7502114011996435	0	+	Vancomycin	1
757446	757447	2.953251765772661	63	+	Vancomycin	1
758979	758980	2.2246181808823273	94	+	Vancomycin	1
760033	760034	4.158793021263095	148	+	Vancomycin	1
760568	760569	6.035436846791302	204	+	Vancomycin	1
762234	762235	0.6343470196091257	2	+	Vancomycin	1
763702	763703	7.598292612274828	440	+	Vancomycin	1
764297	764298	2.295046235934393	156	+	Vancomycin	1
765709	765710	0.6392141239831856	77	+	Vancomycin	1
766255	766256	0.528439122959934	50	+	Vancomycin	1
766991	766992	7.465181776758231	362	+	Vancomycin	1
768140	768141	0.6206364694857162	1	+	Vancomycin	1
769103	769104	0.38671050707808335	104	+	Vancomycin	1
770000	770001	1.8784384140220205	299	+	Vancomycin	1
770704	770705	8.041222355997554	1132	+	Vancomycin	1
771503	771504	0.3293691952459757	1	+	Vancomycin	1
772859	772860	0.27527308585162236	1	+	Vancomycin	1
773837	773838	0.864967209607096	71	+	Vancomycin	1
775366	775367	7.636056795152642	438	+	Vancomycin	1
776596	776597	0.4546280040057788	3	+	Vancomycin	1
777438	777439	0.47047333196464747	105	+	Vancomycin	1
778313	778314	6.5063644133874545	785	+	Vancomycin	1
779266	779267	0.47294414080820635	7	+	Vancomycin	1
780484	780485	4.222869606592395	529	+	Vancomycin	1
781447	781448	0.4160842410920017	3	+	Vancomycin	1
783766	783767	2.396640916535891	24	+	Vancomycin	1
784448	784449	1.3463740024262678	0	+	Vancomycin	1
785473	785474	1.7618438999625783	18	+	Vancomycin	1
786128	786129	2.3513193655872797	23	+	Vancomycin	1
787218	787219	1.9069298208885397	27	+	Vancomycin	1
788001	788002	1.3989168334197113	25	+	Vancomycin	1
788641	788642	1.5046442469573655	2	+	Vancomycin	1
789190	789191	1.495082798920252	43	+	Vancomycin	1
790876	790877	0.8244408564141987	8	+	Vancomycin	1
791787	791788	0.4926034575935131	353	+	Vancomycin	1
793474	793475	8.20235362991907	4127	+	Vancomycin	1
795144	795145	0.21302021536236215	6	+	Vancomycin	1
796229	796230	0.22557584231013292	7	+	Vancomycin	1
797410	797411	8.300094420038773	1401	+	Vancomycin	1
799244	799245	0.2805390588383885	105	+	Vancomycin	1
800114	800115	7.778086281053252	616	+	Vancomycin	1
801425	801426	2.51953697775531	265	+	Vancomycin	1
802723	802724	7.088917687013738	447	+	Vancomycin	1
803538	803539	0.4019867380047696	0	+	Vancomycin	1
805318	805319	0.7036297320246196	12	+	Vancomycin	1
805938	805939	3.194126332356115	71	+	Vancomycin	1
807062	807063	0.7565308101230943	0	+	Vancomycin	1
808035	808036	2.3896295356317627	159	+	Vancomycin	1
809192	809193	0.41105811506908835	27	+	Vancomycin	1
810689	810690	3.192582888220264	1239	+	Vancomycin	1
811804	811805	7.646032002481128	2795	+	Vancomycin	1
814368	814369	1.5399908885849634	31	+	Vancomycin	1
815543	815544	1.2662799612653204	27	+	Vancomycin	1
816322	816323	6.612083845807816	109	+	Vancomycin	1
818235	818236	3.2330465483447695	70	+	Vancomycin	1
820555	820556	0.2491751453399437	0	+	Vancomycin	1
821419	821420	7.80859819420382	1669	+	Vancomycin	1
822976	822977	2.6930599743194357	605	+	Vancomycin	1
824059	824060	0.2712684853718116	1	+	Vancomycin	1
825677	825678	0.6913586660214867	1	+	Vancomycin	1
826940	826941	0.31229686825260927	0	+	Vancomycin	1
827552	827553	0.3650649758980769	61	+	Vancomycin	1
828341	828342	2.7237206955560653	699	+	Vancomycin	1
829145	829146	0.25552185131852057	0	+	Vancomycin	1
830140	830141	7.400727828180056	1877	+	Vancomycin	1
832783	832784	8.06890772922934	2348	+	Vancomycin	1
834731	834732	0.27924027395939227	13	+	Vancomycin	1
835759	835760	7.539254947814416	3701	+	Vancomycin	1
836574	836575	0.20798738005553558	5	+	Vancomycin	1
837177	837178	2.741902245358087	1652	+	Vancomycin	1
839586	839587	6.865137535233916	2444	+	Vancomycin	1
840819	840820	0.2063878185483726	7	+	Vancomycin	1
841867	841868	0.2977069371682171	152	+	Vancomycin	1
843684	843685	0.2671432892098227	9	+	Vancomycin	1
844593	844594	8.23391513266821	1449	+	Vancomycin	1
846195	846196	0.5888397963256901	168	+	Vancomycin	1
847792	847793	2.5950275478223936	520	+	Vancomycin	1
850078	850079	7.2200361037053	1407	+	Vancomycin	1
851656	851657	2.306572252510157	547	+	Vancomycin	1
852862	852863	0.3516571777125317	349	+	Vancomycin	1
853750	853751	1.1780577485707224	845	+	Vancomycin	1
854909	854910	8.07771559719885	5050	+	Vancomycin	1
856301	856302	0.6208518532967133	499	+	Vancomycin	1
857456	857457	5.5181151712850856	605	+	Vancomycin	1
859033	859034	0.23226001058563106	22	+	Vancomycin	1
860174	860175	9.004977951225507	4325	+	Vancomycin	1
860948	860949	0.23386607797765246	14	+	Vancomycin	1
861632	861633	0.22164307482513512	18	+	Vancomycin	1
862770	862771	1.0066083339540828	9	+	Vancomycin	1
863952	863953	0.22202090509042002	13	+	Vancomycin	1
865377	865378	6.895866430160793	8891	+	Vancomycin	1
866339	866340	4.447649403557563	5836	+	Vancomycin	1
867113	867114	0.21465196224009178	6	+	Vancomycin	1
867998	867999	0.2776736952209052	9	+	Vancomycin	1
868626	868627	0.1334368937292713	12	+	Vancomycin	1
870538	870539	8.498795214822504	264361	+	Vancomycin	1
874932	874933	8.340110988154114	8398	+	Vancomycin	1
876798	876799	0.28939893969499086	34	+	Vancomycin	1
877700	877701	7.694614654561834	3502	+	Vancomycin	1
879660	879661	0.2086899044230263	1	+	Vancomycin	1
880910	880911	0.2585175364979524	0	+	Vancomycin	1
881749	881750	0.6328308222102494	436	+	Vancomycin	1
882653	882654	6.319543998127094	3226	+	Vancomycin	1
883992	883993	0.2633485871434314	1	+	Vancomycin	1
886089	886090	5.644831886509515	136	+	Vancomycin	1
887157	887158	1.0618121801290692	35	+	Vancomycin	1
888263	888264	0.6502273190655257	0	+	Vancomycin	1
889679	889680	0.2417440068911822	5	+	Vancomycin	1
890874	890875	0.28635362843015766	964	+	Vancomycin	1
892334	892335	8.165603641305951	18724	+	Vancomycin	1
894874	894875	0.3796651777932546	0	+	Vancomycin	1
896513	896514	2.105910320423849e-08	0	+	Vancomycin	1
899088	899089	0.5184924873656095	0	+	Vancomycin	1
900776	900777	0.16389596894131012	0	+	Vancomycin	1
901654	901655	8.2368452040085	6094	+	Vancomycin	1
902675	902676	0.18442593166831084	16	+	Vancomycin	1
904298	904299	8.026774477156494	1296	+	Vancomycin	1
907223	907224	0.619498079403961	0	+	Vancomycin	1
907830	907831	1.596136774329531	14	+	Vancomycin	1
909381	909382	3.762224057339568	25	+	Vancomycin	1
910448	910449	2.453572447271045	23	+	Vancomycin	1
912430	912431	1.5698520402701615	32	+	Vancomycin	1
913413	913414	2.332888267170501	102	+	Vancomycin	1
914278	914279	0.5753383075010297	37	+	Vancomycin	1
915045	915046	1.2989952067016644	305	+	Vancomycin	1
916871	916872	4.821784771837271	1632	+	Vancomycin	1
918072	918073	0.13439433600836104	3	+	Vancomycin	1
919420	919421	8.256650613096706	89629	+	Vancomycin	1
920730	920731	0.13620575766835505	5	+	Vancomycin	1
922099	922100	5.6784916460174015	450	+	Vancomycin	1
922769	922770	1.6799856880666637	193	+	Vancomycin	1
923343	923344	3.3221032901423526	289	+	Vancomycin	1
924438	924439	0.31350343487456805	33	+	Vancomycin	1
925190	925191	0.2569521716185626	32	+	Vancomycin	1
926393	926394	8.327970690455139	2495	+	Vancomycin	1
929480	929481	6.7052840933357	259	+	Vancomycin	1
930522	930523	0.8942067908144428	1	+	Vancomycin	1
932180	932181	0.2824732838212208	4	+	Vancomycin	1
933795	933796	7.939911213626082	2013	+	Vancomycin	1
935518	935519	0.3267944184793918	9	+	Vancomycin	1
936378	936379	0.9164235631117592	137	+	Vancomycin	1
936961	936962	4.50380099505733	426	+	Vancomycin	1
938065	938066	0.780187101296689	20	+	Vancomycin	1
938998	938999	4.469460673695423	449	+	Vancomycin	1
940155	940156	0.17040267462625275	64	+	Vancomycin	1
941554	941555	8.250542305712118	4928	+	Vancomycin	1
942474	942475	0.4045825211548251	409	+	Vancomycin	1
943869	943870	0.264529379684425	0	+	Vancomycin	1
944571	944572	3.459294788266598	2034	+	Vancomycin	1
945416	945417	0.19349365855885436	17	+	Vancomycin	1
946220	946221	7.440604355817916	4215	+	Vancomycin	1
948260	948261	0.2037222200447738	2	+	Vancomycin	1
948774	948775	0.28115128238574055	1	+	Vancomycin	1
949806	949807	0.3420057989321038	71	+	Vancomycin	1
950643	950644	8.330066323089026	961	+	Vancomycin	1
951566	951567	0.2839101058796879	0	+	Vancomycin	1
952275	952276	0.26720854464668437	0	+	Vancomycin	1
953572	953573	2.821875902227448	17	+	Vancomycin	1
954356	954357	1.7215087874054182	13	+	Vancomycin	1
955386	955387	2.1180046199254083	14	+	Vancomycin	1
955906	955907	2.1000122613244154	14	+	Vancomycin	1
958193	958194	0.28624935462734025	0	+	Vancomycin	1
959202	959203	6.092974718965194	1256	+	Vancomycin	1
959885	959886	5.633932994051239	1181	+	Vancomycin	1
961321	961322	0.8246318282572962	287	+	Vancomycin	1
962898	962899	0.15762183101616473	62	+	Vancomycin	1
964188	964189	8.287738863928055	12480	+	Vancomycin	1
967407	967408	0.7868028707865434	0	+	Vancomycin	1
968896	968897	0.3360941889424059	114	+	Vancomycin	1
970113	970114	6.940049264179278	1557	+	Vancomycin	1
971404	971405	0.9638023189374216	279	+	Vancomycin	1
972090	972091	4.360461250095268	1002	+	Vancomycin	1
973106	973107	0.2933276158058408	1	+	Vancomycin	1
974637	974638	2.915580149072659	41	+	Vancomycin	1
