	Position	Z_Score	Termseq_Depth	Strand	Condition	Replicate
764184	2713679	0.5374836518964226	110	+	Control	2
764894	2714389	8.188718184194974	1171	+	Control	2
765883	2715378	0.30729694664283586	0	+	Control	2
767462	2716957	0.42765700040236154	32	+	Control	2
768083	2717578	8.259853567665361	404	+	Control	2
771099	2720594	0.8156382214396233	4	+	Control	2
773025	2722520	0.5871072502959158	23	+	Control	2
774001	2723496	8.244240585833586	249	+	Control	2
774637	2724132	0.2962457325137609	0	+	Control	2
775466	2724961	0.19398096869980827	0	+	Control	2
777141	2726636	8.50114933820949	1503	+	Control	2
778473	2727968	0.25910721846349183	1	+	Control	2
779233	2728728	0.2474411146521957	3	+	Control	2
780491	2729986	8.006286327168452	438	+	Control	2
783519	2733014	6.4583528450157415	8	+	Control	2
784965	2734460	2.8244797704043227	4	+	Control	2
785766	2735261	0.38157087430526104	2	+	Control	2
787555	2737050	4.678425253176033	24	+	Control	2
789987	2739482	6.768564718280347	34	+	Control	2
791145	2740640	0.42436935414343774	0	+	Control	2
792922	2742417	4.402575254322944	14	+	Control	2
794762	2744257	0.3791611330799809	0	+	Control	2
795979	2745474	6.54200365484021	102	+	Control	2
797058	2746553	3.8393968561507354	62	+	Control	2
799520	2749015	0.5176223400925962	0	+	Control	2
800093	2749588	0.1728903552504219	0	+	Control	2
800654	2750149	0.1592125439561907	2	+	Control	2
801418	2750913	0.3420119398154631	72	+	Control	2
802076	2751571	8.166367091200172	1163	+	Control	2
806566	2756061	8.247928582526715	41	+	Control	2
807577	2757072	1.323353796613323	8	+	Control	2
808101	2757596	1.1140759206137258	7	+	Control	2
808896	2758391	0.9132202475843928	6	+	Control	2
810486	2759981	0.4692177169273388	0	+	Control	2
812128	2761623	1.7184095588204973	304	+	Control	2
813006	2762501	6.560683687511751	990	+	Control	2
813680	2763175	2.9527887438774547	479	+	Control	2
814321	2763816	0.42875836357672903	0	+	Control	2
816510	2766005	0.567286413244462	0	+	Control	2
818082	2767577	0.8242604874935792	2	+	Control	2
818936	2768431	5.684354094367861	13	+	Control	2
819796	2769291	0.4236575043164958	0	+	Control	2
823291	2772786	7.913848652721799	1125	+	Control	2
824071	2773566	0.17063180612775158	0	+	Control	2
825161	2774656	0.17092750124949663	0	+	Control	2
827261	2776756	0.627066788353905	0	+	Control	2
828513	2778008	0.7879869697656752	32	+	Control	2
829767	2779262	0.8543903602614838	242	+	Control	2
831441	2780936	8.103130189211747	1865	+	Control	2
833287	2782782	0.2022741080614344	0	+	Control	2
834022	2783517	7.13267890291989	81	+	Control	2
834531	2784026	0.4047021450710939	0	+	Control	2
835309	2784804	0.3424870207899956	0	+	Control	2
836249	2785744	0.8328904624383027	22	+	Control	2
837047	2786542	7.944812536877949	141	+	Control	2
838665	2788160	0.4709650490471104	0	+	Control	2
839924	2789419	1.0024030109041355	32	+	Control	2
840538	2790033	0.8359801763191433	30	+	Control	2
841178	2790673	7.325243960895221	213	+	Control	2
841799	2791294	0.5816672312144995	0	+	Control	2
842353	2791848	0.2037550408856929	0	+	Control	2
843496	2792991	0.21155637674850963	85	+	Control	2
844317	2793812	8.168406704095654	1793	+	Control	2
845161	2794656	0.2085617154980088	0	+	Control	2
846592	2796087	1.5634940027663258	373	+	Control	2
849165	2798660	0.4974389869211521	0	+	Control	2
849927	2799422	1.4702027333365237	2	+	Control	2
850695	2800190	3.3032668016055458	4	+	Control	2
852789	2802284	0.1714027056333631	0	+	Control	2
854003	2803498	8.346868778252096	284	+	Control	2
855858	2805353	0.17364366324496303	0	+	Control	2
856798	2806293	2.477676059600428	4	+	Control	2
857977	2807472	3.4170500628051417	5	+	Control	2
858562	2808057	4.716502742319714	7	+	Control	2
859605	2809100	1.0400936223207864	2	+	Control	2
860524	2810019	0.6826758104155418	5	+	Control	2
861356	2810851	0.5054407439020232	4	+	Control	2
862044	2811539	0.23055417060639924	0	+	Control	2
862620	2812115	8.111157497773256	46	+	Control	2
863293	2812788	1.1968794379609986	8	+	Control	2
864552	2814047	0.2698576680742443	0	+	Control	2
865622	2815117	4.9146970710096936	9	+	Control	2
866356	2815851	3.4227229779273154	6	+	Control	2
867826	2817321	1.2532103151195015	4	+	Control	2
868706	2818201	1.4461852883307327	4	+	Control	2
869870	2819365	4.9443943741303205	12	+	Control	2
871906	2821401	5.003976896601215	12	+	Control	2
872510	2822005	0.6577568358186134	2	+	Control	2
873618	2823113	0.8074043298379666	2	+	Control	2
874581	2824076	4.853522924681809	5	+	Control	2
875359	2824854	0.9093781766417084	3	+	Control	2
876054	2825549	0.5645701235680828	0	+	Control	2
877935	2827430	5.948826239670469	17	+	Control	2
879690	2829185	0.49293112776736764	0	+	Control	2
880703	2830198	0.575761248514321	1	+	Control	2
882163	2831658	4.952025474391284	6	+	Control	2
882785	2832280	1.3444646038234151	2	+	Control	2
883568	2833063	1.8027808871286033	4	+	Control	2
885943	2835438	0.17818594116289774	0	+	Control	2
886576	2836071	8.529946314309742	1117	+	Control	2
887684	2837179	0.22091605686437338	4	+	Control	2
888630	2838125	0.8971638678467346	153	+	Control	2
889929	2839424	6.612093859001361	312	+	Control	2
891679	2841174	3.7758907122438226	173	+	Control	2
894312	2843807	0.7450511083520193	0	+	Control	2
894999	2844494	1.967444229873763	128	+	Control	2
896306	2845801	1.6432499627208454	111	+	Control	2
896860	2846355	8.273251317088421	454	+	Control	2
900836	2850331	6.519320095951104	20	+	Control	2
902232	2851727	2.4759484129553435	7	+	Control	2
903363	2852858	0.31906166842217465	0	+	Control	2
905426	2854921	1.3401107956355862	1	+	Control	2
906356	2855851	3.2799541581945917	3	+	Control	2
907976	2857471	4.994001530321019	5	+	Control	2
908961	2858456	0.48741773548594614	0	+	Control	2
909610	2859105	0.7921736220726046	3	+	Control	2
910298	2859793	0.7899541943274793	3	+	Control	2
911480	2860975	0.5350918867110299	18	+	Control	2
912430	2861925	0.21664080196765062	0	+	Control	2
913264	2862759	8.265351207912474	208	+	Control	2
914380	2863875	0.5051982438665593	19	+	Control	2
916122	2865617	3.824673407513411	22	+	Control	2
917597	2867092	0.18576605094762016	0	+	Control	2
919179	2868674	8.295793598544238	764	+	Control	2
920286	2869781	0.16701157457285057	0	+	Control	2
920945	2870440	0.16686167018398143	0	+	Control	2
922417	2871912	4.547586854631616	7	+	Control	2
924844	2874339	0.856024490990943	0	+	Control	2
925611	2875106	1.9604391286620577	12	+	Control	2
927494	2876989	0.9878664520026246	21	+	Control	2
928272	2877767	8.298225786512601	127	+	Control	2
929651	2879146	0.40110035244826736	0	+	Control	2
930243	2879738	0.342683234265417	10	+	Control	2
930847	2880342	0.6055116047567833	0	+	Control	2
931924	2881419	6.4465331710076725	22	+	Control	2
933839	2883334	1.3358476735363893	4	+	Control	2
934897	2884392	1.10867407417084	1	+	Control	2
935972	2885467	0.8015029379408758	1	+	Control	2
936916	2886411	3.6392728155223315	3	+	Control	2
938398	2887893	4.850311371887914	4	+	Control	2
939475	2888970	0.840842820113426	1	+	Control	2
940851	2890346	0.3292892321983957	0	+	Control	2
942538	2892033	1.4474713033518876	6	+	Control	2
945148	2894643	4.818121662832588	224	+	Control	2
945749	2895244	5.672799550308776	295	+	Control	2
947026	2896521	0.4777537842741341	0	+	Control	2
948056	2897551	4.592529472655005	206	+	Control	2
949399	2898894	3.2216100829517136	97	+	Control	2
951223	2900718	0.6813693816955957	0	+	Control	2
952596	2902091	1.3231005753286467	36	+	Control	2
953862	2903357	5.743263133515333	123	+	Control	2
954752	2904247	0.8447186494412381	0	+	Control	2
955436	2904931	0.3752852619690746	0	+	Control	2
957332	2906827	6.715313381645884	574	+	Control	2
958258	2907753	4.530313377084973	395	+	Control	2
960818	2910313	0.3987455420911665	0	+	Control	2
961853	2911348	0.5268221257022646	4	+	Control	2
962634	2912129	1.0976202350921151	7	+	Control	2
963285	2912780	5.704927552513268	28	+	Control	2
964190	2913685	0.29477138913252415	0	+	Control	2
965239	2914734	0.28897733416552673	0	+	Control	2
965965	2915460	6.553894802086794	338	+	Control	2
969475	2918970	0.9058968548853988	1	+	Control	2
970203	2919698	1.738668613962485	2	+	Control	2
971654	2921149	5.560368372298322	5	+	Control	2
974801	2924296	8.681960132996354	316	+	Control	2
